filename	classname	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	is_reference	multi_labeled
345060__littlerainyseasons__panting 1.wav	067Human sounds_Respiratory sounds_Breathing_Pant	Human sounds	Respiratory sounds	Breathing	Pant			FALSE	FALSE
345060__littlerainyseasons__panting 2.wav	067Human sounds_Respiratory sounds_Breathing_Pant	Human sounds	Respiratory sounds	Breathing	Pant			FALSE	FALSE
345435__artmasterrich__male-fast-breathing-01.wav	067Human sounds_Respiratory sounds_Breathing_Pant	Human sounds	Respiratory sounds	Breathing	Pant			FALSE	FALSE
350313__11linda__female-running-scared 1.wav	067Human sounds_Respiratory sounds_Breathing_Pant	Human sounds	Respiratory sounds	Breathing	Pant			FALSE	FALSE
350313__11linda__female-running-scared 2.wav	067Human sounds_Respiratory sounds_Breathing_Pant	Human sounds	Respiratory sounds	Breathing	Pant			FALSE	FALSE
068Human sounds_Respiratory sounds_Breathing_Snoring_reference.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			TRUE	FALSE
156597__samueljustice00__animal-pug-dog-sleep-snore-inhale-exhale-breath-h4n-ntg3-20120527 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
216368__rsilveira-88__snoring 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
255129__alba-mtg__sam-snoring 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
27403__ermine__snore-okm2 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
322744__pfranzen__loud-bunny-rabbit-snoring 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
346614__sgtpepperarc360__zzzzzz 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
376925__cell31-sound-productions__snoring-female 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
53444__brotherprovisional__snoring 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
63349__smidoid__snoring 1.wav	068Human sounds_Respiratory sounds_Breathing_Snoring	Human sounds	Respiratory sounds	Breathing	Snoring			FALSE	FALSE
069Human sounds_Respiratory sounds_Cough_Throat clearing_reference.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			TRUE	FALSE
252229__reitanna__sempai-clears-throat.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
323510__yugi16dm__clearing-throat.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
323696__reitanna__clear-throat8.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
323698__reitanna__clear-throat6.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
323699__reitanna__clear-throat5.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
334052__littlerainyseasons__clear-throat.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
60665__k1m218__clearingthroat1.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
77459__kyster__throat.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
79774__engreitz__manclearingthroat.wav	069Human sounds_Respiratory sounds_Cough_Throat clearing	Human sounds	Respiratory sounds	Cough	Throat clearing			FALSE	FALSE
070Human sounds_Respiratory sounds_Sneeze_reference.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				TRUE	FALSE
184436__unfa__distored-sneeze-1.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
185415__unfa__sneeze-shot copy.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
185415__unfa__sneeze-shot.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
187979__fliegermatze__sneeze.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
23752__connum__me-sneezing.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
246190__andreangelo__sneezing-2.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
344692__simonjeffery13__sneeze.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
361135__skibkamusic__sneeze.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
368801__inspectorj__sneeze-single-e.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
54505__sagetyrtle__sneeze.wav	070Human sounds_Respiratory sounds_Sneeze	Human sounds	Respiratory sounds	Sneeze				FALSE	FALSE
071Human sounds_Respiratory sounds_Sniff_reference.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				TRUE	FALSE
172190__mathiasr__sniff.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
24974__dobroide__20061105-sniffing-02.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
254304__jagadamba__human-sniffing.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
346670__adam-n__sniffles-09.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
346671__adam-n__sniffles-10.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
346678__adam-n__sniffles-04.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
346679__adam-n__sniffles-03.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
383740__deleted-user-7146007__human-sounds-sniff-sniffing 1.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
74993__steveygos93__random-noises 1.wav	071Human sounds_Respiratory sounds_Sniff	Human sounds	Respiratory sounds	Sniff				FALSE	FALSE
072Human sounds_Whistling_Wolf-whistling_reference.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				TRUE	FALSE
151091__ripper351__whistle.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
168416__alex-vsi-tv__wolf-whistle.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
171815__timbre__synthetic-whistles-2.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
185591__qubodup__wolfwhistle 1.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
185591__qubodup__wolfwhistle 2.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
320150__owlstorm__wolf-whistle.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
325437__taxmanforever__whistle-person-sfx 1.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
325437__taxmanforever__whistle-person-sfx 2.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
77753__benboncan__wolfwhistle.wav	072Human sounds_Whistling_Wolf-whistling	Human sounds	Whistling	Wolf-whistling				FALSE	FALSE
073Music_Musical instrument_Accordion_reference.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				TRUE	FALSE
120689__juskiddink__accordion-c-major-chord.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
149091__lepolainyann__accordion 1.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
178092__drmarcula__old-vienna-accordion-c.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
187038__corsica-s__toriana-c4.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
26776__junggle__accordeon-01.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
328870__luigino-pizzaleo__accordion-5seconds.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
333713__hammondman__a4.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
333717__hammondman__c5.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
339957__avroshk__toy-accordion 11.wav	073Music_Musical instrument_Accordion	Music	Musical instrument	Accordion				FALSE	FALSE
074Music_Musical instrument_Bagpipes_reference.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				TRUE	FALSE
119636__jppi-stu__sw-dp2011-pipesdrums-1 1.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
12641__dobroide__20051204-piper 2.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
142022__herbertboland__gaitasasturianas 11.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
142022__herbertboland__gaitasasturianas 12.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
178470__vinjatovix__130216-amb-ext-piperman-on-westminster-bridge-rd 1.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
178470__vinjatovix__130216-amb-ext-piperman-on-westminster-bridge-rd 2.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
25579__daveincamas__20061111bagpipes 1.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
32877__lonemonk__bagpipe-drone-solo-1.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
341369__strongbot__20160326-103240 1.wav	074Music_Musical instrument_Bagpipes	Music	Musical instrument	Bagpipes				FALSE	FALSE
075Music_Musical instrument_Bell_Bicycle bell_reference.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			TRUE	FALSE
29623__pfujimoto__bike-bell-2-hits.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
323127__geraldfiebig__bicycle-bell-from-bikekitchen-augsburg-07 1.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
328825__magedu__bicycle-bell-02.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
383597__newagesoup__bicycle-bell-08.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
383598__newagesoup__bicycle-bell-07.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
383601__newagesoup__bicycle-bell-10.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
383630__newagesoup__bicycle-bell-15.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
78958__plivesey__bike-bell 1.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
78958__plivesey__bike-bell 2.wav	075Music_Musical instrument_Bell_Bicycle bell	Music	Musical instrument	Bell	Bicycle bell			FALSE	FALSE
076Music_Musical instrument_Bell_Chime_Wind chime_reference.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		TRUE	FALSE
185457__mshahen__wind-chimes 1.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
257555__jagadamba__bar-chimes-v6-aluminium-8mm-wind.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
271509__harrietniamh__wind-chimes 1.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
30606__acclivity__jamesportwindchimes.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
44152__stickinthemud__chimes-5sec-gliss-down.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
44159__stickinthemud__8-sec-tickle.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
44164__stickinthemud__chimes-3sec-gliss-up.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
78202__joedeshon__mark-tree-full-random 1.wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
95334__3bagbrew__chimes2 1 .wav	076Music_Musical instrument_Bell_Chime_Wind chime	Music	Musical instrument	Bell	Chime	Wind chime		FALSE	FALSE
077Music_Musical instrument_Bell_Church bell_reference.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			TRUE	FALSE
159167__cms4f__churches-of-ohrid-1 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
159167__cms4f__churches-of-ohrid-1 2.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
204741__klankbeeld__church-bell-engelen-110417-04-8am 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
323782__freesoundjon01__bled-church-bells-snippet 1 .wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
350537__arnaud-coutancier__st-goran-church-s-bells 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
370667__aliceemily__innstadt-bells 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
43553__dobroide__20071102-pealing-bell 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
57070__daddoit__sorana-bells-uno-casa 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
59565__3bagbrew__church-bell 1.wav	077Music_Musical instrument_Bell_Church bell	Music	Musical instrument	Bell	Church bell			FALSE	FALSE
078Music_Musical instrument_Bell_Jingle bell_reference.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			TRUE	FALSE
100340__robinhood76__01885-horse-bells 1.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
100340__robinhood76__01885-horse-bells 2.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
100340__robinhood76__01885-horse-bells 3.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
110315__sfxsource-com__sfxsource-com-free-bells-jingling-115bpm-sound-effect 1.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
111349__noisecollector__jinglebells.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
127553__romulofs__jingle-bell.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
45045__daveincamas__sleighbellspass1 1.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
63270__robinhood76__ad001-jingle-bells-ringing.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
63271__robinhood76__ad002-jingle-bells-fast-ringing.wav	078Music_Musical instrument_Bell_Jingle bell	Music	Musical instrument	Bell	Jingle bell			FALSE	FALSE
079Music_Musical instrument_Bell_Tuning fork_reference.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			TRUE	FALSE
11739__xyzr-kx__vibratone-e.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
119499__vrodge__ambience-hum-tuning-fork 1.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
126537__timbre__remix-of-126352-scottferguson1-tuning-fork-wav.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
18871__zippi1__sound-bell-440hz.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
19308__martian__tim-ring-tone-sharp.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
220747__jmuehlhans__tuning-fork-440-hz-resonance-box.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
331038__jensen1__tuningfork.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
344727__liancu__tuning-fork-waves.wav	079Music_Musical instrument_Bell_Tuning fork	Music	Musical instrument	Bell	Tuning fork			FALSE	FALSE
