	id	imitation_filename	reference_filename	wrong_pair	listener_id	is_imitation	is_right_imitation	rating
2170	2170	082Music_Musical instrument_Bowed string instrument_String section-5087608610750464.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	2	True	True	74.0
2171	2171	082Music_Musical instrument_Bowed string instrument_String section-5206978905243648.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	9	True	True	68.0
2172	2172	082Music_Musical instrument_Bowed string instrument_String section-5467620874649600.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	4	True	True	27.0
2173	2173	082Music_Musical instrument_Bowed string instrument_String section-5504318685839360.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	8	True	True	42.0
2174	2174	082Music_Musical instrument_Bowed string instrument_String section-5648161435549696.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	9	True	False	
2175	2175	082Music_Musical instrument_Bowed string instrument_String section-5648161435549696.wav	210Sounds of things_Explosion_Fireworks_Firecracker_reference.wav	True	9	True	True	11.0
2176	2176	082Music_Musical instrument_Bowed string instrument_String section-5669207849041920.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	13	True	True	24.0
2177	2177	082Music_Musical instrument_Bowed string instrument_String section-5669207849041920.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	13	True	True	38.0
2178	2178	082Music_Musical instrument_Bowed string instrument_String section-5698390272770048.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	4	True	True	48.0
2179	2179	082Music_Musical instrument_Bowed string instrument_String section-5698390272770048.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	4	True	True	62.0
2180	2180	082Music_Musical instrument_Bowed string instrument_String section-5704980631650304.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	3	True	True	6.0
2181	2181	082Music_Musical instrument_Bowed string instrument_String section-5762702576189440.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	14	True	True	68.0
2182	2182	082Music_Musical instrument_Bowed string instrument_String section-5848012437848064.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	1	True	True	47.0
2183	2183	082Music_Musical instrument_Bowed string instrument_String section-6013447061897216.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	2	True	True	70.0
2184	2184	082Music_Musical instrument_Bowed string instrument_String section-6158804592885760.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	2	True	True	66.0
2185	2185	082Music_Musical instrument_Bowed string instrument_String section-6278949055234048.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	2	True	True	76.0
2186	2186	082Music_Musical instrument_Bowed string instrument_String section-6308295224590336.wav	082Music_Musical instrument_Bowed string instrument_String section_reference.wav	False	2	True	True	70.0
2187	2187	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-4810873398886400.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	2	True	True	40.0
2188	2188	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-4906365554262016.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	4	True	True	70.0
2189	2189	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-4906365554262016.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	4	True	True	64.0
2190	2190	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5085683123224576.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	5	True	True	80.0
2191	2191	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5085683123224576.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	5	True	True	88.0
2192	2192	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5108795013332992.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	14	True	False	
2193	2193	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5139717033033728.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	13	True	True	47.0
2194	2194	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5657751292215296.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	9	True	True	22.0
2195	2195	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5660160231997440.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	9	True	True	19.0
2196	2196	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5660160231997440.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	9	True	True	23.0
2197	2197	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5679052450955264.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	8	True	True	18.0
2198	2198	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5721036024709120.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	0	True	True	72.0
2199	2199	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5901991318388736.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	11	True	True	76.0
2200	2200	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5901991318388736.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	11	True	True	72.0
2201	2201	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-5985868137365504.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	9	True	True	94.0
2202	2202	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6016376498028544.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	7	True	True	44.0
2203	2203	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6140526822686720.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	4	False	False	
2204	2204	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6140526822686720.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	4	False	False	
2205	2205	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6192754967183360.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	8	True	True	24.0
2206	2206	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6262816889634816.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	0	True	True	96.0
2207	2207	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6287772797108224.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	4	True	True	2.0
2208	2208	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6323408946069504.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	0	True	True	13.0
2209	2209	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6353079117021184.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	14	True	True	97.0
2210	2210	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6477006237597696.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	11	True	True	15.0
2211	2211	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6537625406013440.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	3	True	True	77.0
2212	2212	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6549522868076544.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	11	True	True	67.0
2213	2213	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato-6745906758025216.wav	083Music_Musical instrument_Bowed string instrument_Violin_ fiddle_Pizzicato_reference.wav	False	14	True	True	75.0
2214	2214	084Music_Musical instrument_Brass instrument_Bugle-4831900485025792.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	9	True	True	72.0
2215	2215	084Music_Musical instrument_Brass instrument_Bugle-4831900485025792.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	9	True	True	62.0
2216	2216	084Music_Musical instrument_Brass instrument_Bugle-5075966833459200.wav	045Human sounds_Human group actions_Booing_reference.wav	True	1	False	False	
2217	2217	084Music_Musical instrument_Brass instrument_Bugle-5075966833459200.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	1	True	True	69.0
2218	2218	084Music_Musical instrument_Brass instrument_Bugle-5087460702814208.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	2	True	True	95.0
2219	2219	084Music_Musical instrument_Brass instrument_Bugle-5087460702814208.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	2	True	True	92.0
2220	2220	084Music_Musical instrument_Brass instrument_Bugle-5089962521264128.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	4	True	True	92.0
2221	2221	084Music_Musical instrument_Brass instrument_Bugle-5134843587330048.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	4	True	True	80.0
2222	2222	084Music_Musical instrument_Brass instrument_Bugle-5155364404199424.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	2	True	True	80.0
2223	2223	084Music_Musical instrument_Brass instrument_Bugle-5157068969345024.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	54.0
2224	2224	084Music_Musical instrument_Brass instrument_Bugle-5157068969345024.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	68.0
2225	2225	084Music_Musical instrument_Brass instrument_Bugle-5157068969345024.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	60.0
2226	2226	084Music_Musical instrument_Brass instrument_Bugle-5157068969345024.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	79.0
2227	2227	084Music_Musical instrument_Brass instrument_Bugle-5171359936151552.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	12	True	True	87.0
2228	2228	084Music_Musical instrument_Brass instrument_Bugle-5171359936151552.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	12	True	True	74.0
2229	2229	084Music_Musical instrument_Brass instrument_Bugle-5465346421030912.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	11	True	True	60.0
2230	2230	084Music_Musical instrument_Brass instrument_Bugle-5479269362827264.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	1	True	True	57.0
2231	2231	084Music_Musical instrument_Brass instrument_Bugle-5677239974756352.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	2	True	True	80.0
2232	2232	084Music_Musical instrument_Brass instrument_Bugle-5708494854422528.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	8	True	True	80.0
2233	2233	084Music_Musical instrument_Brass instrument_Bugle-5826968440274944.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	12	True	True	100.0
2234	2234	084Music_Musical instrument_Brass instrument_Bugle-5979117388300288.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	38.0
2235	2235	084Music_Musical instrument_Brass instrument_Bugle-5979117388300288.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	5	True	True	46.0
2236	2236	084Music_Musical instrument_Brass instrument_Bugle-5987638871851008.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	9	True	True	68.0
2237	2237	084Music_Musical instrument_Brass instrument_Bugle-5991714795814912.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	11	True	True	60.0
2238	2238	084Music_Musical instrument_Brass instrument_Bugle-6016452465262592.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	14	True	True	85.0
2239	2239	084Music_Musical instrument_Brass instrument_Bugle-6046052574560256.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	4	True	True	87.0
2240	2240	084Music_Musical instrument_Brass instrument_Bugle-6225019298381824.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	0	True	True	6.0
2241	2241	084Music_Musical instrument_Brass instrument_Bugle-6225019298381824.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	0	True	True	8.0
2242	2242	084Music_Musical instrument_Brass instrument_Bugle-6263189880700928.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	9	True	True	71.0
2243	2243	084Music_Musical instrument_Brass instrument_Bugle-6307390328668160.wav	084Music_Musical instrument_Brass instrument_Bugle_reference.wav	False	10	True	True	60.0
2244	2244	085Music_Musical instrument_Brass instrument_Cornet-4785380083630080.wav	085Music_Musical instrument_Brass instrument_Cornet_reference.wav	False	3	True	True	6.0
2245	2245	085Music_Musical instrument_Brass instrument_Cornet-4785380083630080.wav	085Music_Musical instrument_Brass instrument_Cornet_reference.wav	False	3	True	True	8.0
2246	2246	085Music_Musical instrument_Brass instrument_Cornet-4785380083630080.wav	085Music_Musical instrument_Brass instrument_Cornet_reference.wav	False	3	True	True	5.0
2247	2247	085Music_Musical instrument_Brass instrument_Cornet-4798259348373504.wav	085Music_Musical instrument_Brass instrument_Cornet_reference.wav	False	2	True	True	75.0
2248	2248	085Music_Musical instrument_Brass instrument_Cornet-5120632077418496.wav	085Music_Musical instrument_Brass instrument_Cornet_reference.wav	False	10	True	True	52.0
