	imitation_id	imitation_filename	category_id	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	reference_filename	included	draft	training	participant_id	satisfaction	participants_sound_recording_description	participants_sound_recording_description_confidence
1181	1181	033Channel_ environment and background_Noise_Pink noise-5186378094608384.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6582090000000000.0			
1182	1182	033Channel_ environment and background_Noise_Pink noise-5193085759782912.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5733940000000000.0	Somewhat satisfied	TV idle sound	Very confident
1183	1183	033Channel_ environment and background_Noise_Pink noise-5247181946617856.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4752370000000000.0			
1184	1184	033Channel_ environment and background_Noise_Pink noise-5394598109118464.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	6582090000000000.0	Completely satisfied	air 	Very confident
1185	1185	033Channel_ environment and background_Noise_Pink noise-5395173634736128.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	4752370000000000.0	Mostly satisfied	ocean waves	Neutral
1186	1186	033Channel_ environment and background_Noise_Pink noise-5397653441478656.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	5717120000000000.0			
1187	1187	033Channel_ environment and background_Noise_Pink noise-5635352769331200.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4883480000000000.0			
1188	1188	033Channel_ environment and background_Noise_Pink noise-5656904915222528.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4883480000000000.0			
1189	1189	033Channel_ environment and background_Noise_Pink noise-5670666258874368.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1190	1190	033Channel_ environment and background_Noise_Pink noise-5686969954729984.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1191	1191	033Channel_ environment and background_Noise_Pink noise-5694382799847424.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	4883480000000000.0	Mostly satisfied	radio static	Very confident
1192	1192	033Channel_ environment and background_Noise_Pink noise-5694662912245760.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	False	True	5528660000000000.0	Somewhat satisfied	white noise	Very confident
1193	1193	033Channel_ environment and background_Noise_Pink noise-5712018204000256.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	6068830000000000.0	Neither satisfied or dissatisfied	television white noise	Confident
1194	1194	033Channel_ environment and background_Noise_Pink noise-5720453519769600.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1195	1195	033Channel_ environment and background_Noise_Pink noise-5734901521317888.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4883480000000000.0			
1196	1196	033Channel_ environment and background_Noise_Pink noise-5737014913662976.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1197	1197	033Channel_ environment and background_Noise_Pink noise-5746348548685824.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	4656660000000000.0	Mostly satisfied	Machine Noise 	Confident
1198	1198	033Channel_ environment and background_Noise_Pink noise-5753627847163904.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1199	1199	033Channel_ environment and background_Noise_Pink noise-5898531453796352.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	5105800000000000.0			
1200	1200	033Channel_ environment and background_Noise_Pink noise-5957548062539776.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5097550000000000.0	Somewhat satisfied	tv channel out static	Confident
1201	1201	033Channel_ environment and background_Noise_Pink noise-6177637219172352.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5178080000000000.0	Somewhat satisfied	static 	Confident
1202	1202	033Channel_ environment and background_Noise_Pink noise-6191835844182016.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	6206310000000000.0	Somewhat satisfied	tv static	Confident
1203	1203	033Channel_ environment and background_Noise_Pink noise-6201866740301824.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5717120000000000.0	Completely satisfied	TV static	Very confident
1204	1204	033Channel_ environment and background_Noise_Pink noise-6223410027823104.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4883480000000000.0			
1205	1205	033Channel_ environment and background_Noise_Pink noise-6272891540733952.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1206	1206	033Channel_ environment and background_Noise_Pink noise-6286615571857408.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5167240000000000.0	Completely satisfied	I just use my mouth not anything else.	Very confident
1207	1207	033Channel_ environment and background_Noise_Pink noise-6294082909372416.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6068830000000000.0			
1208	1208	033Channel_ environment and background_Noise_Pink noise-6358360316182528.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	4883480000000000.0			
1209	1209	033Channel_ environment and background_Noise_Pink noise-6390150053494784.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	6020600000000000.0	Neither satisfied or dissatisfied	TV interference	Not so confident
1210	1210	033Channel_ environment and background_Noise_Pink noise-6417193315074048.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	4755000000000000.0	Mostly satisfied	Signal loss noise	Confident
1211	1211	033Channel_ environment and background_Noise_Pink noise-6540011662999552.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	True	False	False	5648090000000000.0	Mostly satisfied	Static	Neutral
1212	1212	033Channel_ environment and background_Noise_Pink noise-6733622883123200.wav	33	Channel, environment and background	Noise	Pink noise				033Channel_ environment and background_Noise_Pink noise_reference.wav	False	True	False	6020600000000000.0			
1213	1213	034Channel_ environment and background_Noise_White noise-4647295274450944.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	False	True	False	5048140000000000.0			
1214	1214	034Channel_ environment and background_Noise_White noise-4805985726103552.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	True	False	False	5643140000000000.0	Somewhat satisfied	static or white noise	Very confident
1215	1215	034Channel_ environment and background_Noise_White noise-4813666738241536.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	False	False	True	5685570000000000.0	Somewhat satisfied	static noises	Confident
1216	1216	034Channel_ environment and background_Noise_White noise-4827711012864000.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	True	False	False	5466390000000000.0	Neither satisfied or dissatisfied	tv static	Neutral
1217	1217	034Channel_ environment and background_Noise_White noise-4842855335985152.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	True	False	False	5168400000000000.0	Neither satisfied or dissatisfied	Falls	Confident
1218	1218	034Channel_ environment and background_Noise_White noise-4856816664051712.wav	34	Channel, environment and background	Noise	White noise				034Channel_ environment and background_Noise_White noise_reference.wav	True	False	False	5097550000000000.0	Mostly satisfied	insects outdoors	Neutral
