index,filename,new category name,old category name,username,user_url,file_url,ID
,187931__mrauralization__electric-humming-sound.wav,031Channel_ environment and background_Noise_Background noise_Mains hum,032Channel_ environment and background_Noise_Background noise_Mains hum,mrauralization,https://freesound.org/people/mrauralization,https://freesound.org/people/mrauralization/sounds/187931,187931
,244239__chewiesmissus__electromagnetic-mic-on-xbox-battery.wav,031Channel_ environment and background_Noise_Background noise_Mains hum,032Channel_ environment and background_Noise_Background noise_Mains hum,chewiesmissus,https://freesound.org/people/chewiesmissus,https://freesound.org/people/chewiesmissus/sounds/244239,244239
,248217__jameswrowles__hum1.wav,031Channel_ environment and background_Noise_Background noise_Mains hum,032Channel_ environment and background_Noise_Background noise_Mains hum,jameswrowles,https://freesound.org/people/jameswrowles,https://freesound.org/people/jameswrowles/sounds/248217,248217
,269147__heshl__mains-hum.wav,031Channel_ environment and background_Noise_Background noise_Mains hum,032Channel_ environment and background_Noise_Background noise_Mains hum,heshl,https://freesound.org/people/heshl,https://freesound.org/people/heshl/sounds/269147,269147
,72091__bass-95__low-frequency-humming-noise.wav,031Channel_ environment and background_Noise_Background noise_Mains hum,032Channel_ environment and background_Noise_Background noise_Mains hum,bass-95,https://freesound.org/people/bass-95,https://freesound.org/people/bass-95/sounds/72091/,72091
,171097__ondrosik__tape-noise.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,ondrosik,https://freesound.org/people/ondrosik,https://freesound.org/people/ondrosik/sounds/171097,171097
,174918__zabuhailo__tapenoise1.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,zabuhailo,https://freesound.org/people/zabuhailo,https://freesound.org/people/zabuhailo/sounds/174918,174918
,174918__zabuhailo__tapenoise2.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,zabuhailo,https://freesound.org/people/zabuhailo,https://freesound.org/people/zabuhailo/sounds/174918,174918
,179026__s-tek__20s-of-hiss.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,s-tek,https://freesound.org/people/s-tek,https://freesound.org/people/s-tek/sounds/179026/,179026
,241415__greenvwbeetle__tape-hiss.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,greenvwbeetle,https://freesound.org/people/greenvwbeetle,https://freesound.org/people/greenvwbeetle/sounds/241415,241415
,375984__stecman__tape-hiss1.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,stecman,https://freesound.org/people/stecman,https://freesound.org/people/stecman/sounds/375984,375984
,375984__stecman__tape-hiss2.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,stecman,https://freesound.org/people/stecman,https://freesound.org/people/stecman/sounds/375984,375984
,49005__boilingsand__cassette-tape-hiss-no-nr-080228.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,boilingsand,https://freesound.org/people/boilingsand,https://freesound.org/people/boilingsand/sounds/49005,49005
,68400__danielsoniii__vinyl-hiss.wav,032Channel_ environment and background_Noise_Background noise_Tape hiss,035Channel_ environment and background_Noise_Background noise_Tape hiss,danielsoniii,https://freesound.org/people/danielsoniii,https://freesound.org/people/danielsoniii/sounds/68400,68400
,133483__wle__pink-noise.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,wle,https://freesound.org/people/wle,https://freesound.org/people/wle/sounds/133483,133483
,242520__hinoirocks__pinknoise.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,hinoirocks,https://freesound.org/people/hinoirocks,https://freesound.org/people/hinoirocks/sounds/242520,242520
,248109__timbre__computer-generated-pink-ish-noise1.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/248109,248109
,248109__timbre__computer-generated-pink-ish-noise2.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/248109,248109
,249314__jarredgibb__pink-noise-20dbfs-30-second.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/249314,249314
,253927__jagadamba__pink-noise-2-minutes.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,jagadamba,https://freesound.org/people/jagadamba,https://freesound.org/people/jagadamba/sounds/253927,253927
,349312__newagesoup__pink-noise-10s.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,newagesoup,https://freesound.org/people/newagesoup,https://freesound.org/people/newagesoup/sounds/349312,349312
,4029__noisecollector__independent-pink-noise.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,noisecollector,https://freesound.org/people/noisecollector,https://freesound.org/people/noisecollector/sounds/4029,4029
,61207__karlfaktor__pinknoise.wav,033Channel_ environment and background_Noise_Pink noise,036Channel_ environment and background_Noise_Pink noise,karlfaktor,https://freesound.org/people/karlfaktor,https://freesound.org/people/karlfaktor/sounds/61207,61207
,101199__andreas__moog-minimoog-white-noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,andreas,https://freesound.org/people/andreas,https://freesound.org/people/andreas/sounds/101199,101199
,149445__jhepkema__noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,jhepkema,https://freesound.org/people/jhepkema,https://freesound.org/people/jhepkema/sounds/149445,149445
,165058__theundecided__white-noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,theundecided,https://freesound.org/people/theundecided,https://freesound.org/people/theundecided/sounds/165058,165058
,165395__shawnyboy__white-noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,shawnyboy,https://freesound.org/people/shawnyboy,https://freesound.org/people/shawnyboy/sounds/165395,165395
,249313__jarredgibb__white-noise-20dbfs-30-second.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,jarredgibb,https://freesound.org/people/jarredgibb,https://freesound.org/people/jarredgibb/sounds/249313,249313
,349315__newagesoup__white-noise-10s.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,newagesoup,https://freesound.org/people/newagesoup,https://freesound.org/people/newagesoup/sounds/349315,349315
,370830__digital-dj-tools__white-noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,digital_dj_tools,https://freesound.org/people/digital_dj_tools,https://freesound.org/people/digital_dj_tools/sounds/370830,370830
,39936__the-bizniss__white-noise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,the_bizniss,https://freesound.org/people/the_bizniss,https://freesound.org/people/the_bizniss/sounds/39936,39936
,61208__karlfaktor__whitenoise.wav,034Channel_ environment and background_Noise_White noise,038Channel_ environment and background_Noise_White noise,karlfaktor,https://freesound.org/people/karlfaktor,https://freesound.org/people/karlfaktor/sounds/61208,61208
,204037__duckduckpony__human-chewing-chips.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,duckduckpony,https://freesound.org/people/duckduckpony,https://freesound.org/people/duckduckpony/sounds/204037,204037
,246188__andreangelo__bite-2.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,andreangelo,https://freesound.org/people/andreangelo,https://freesound.org/people/andreangelo/sounds/246188,246188
,29584__willpio__apple-bite.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,willpio,https://freesound.org/people/willpio,https://freesound.org/people/willpio/sounds/29584,29584
,349184__mpv2__apple-eating.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,mpv2,https://freesound.org/people/mpv2,https://freesound.org/people/mpv2/sounds/349184,349184
,360686__ondruska__eating-v1.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,ondruska,https://freesound.org/people/ondruska,https://freesound.org/people/ondruska/sounds/360686,360686
,361871__vlaxim__biting-and-chewing-an-apple.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,vlaxim,https://freesound.org/people/vlaxim,https://freesound.org/people/vlaxim/sounds/361871,361871
,364923__rudmer-rotteveel__eating-a-cracker-mouth-open.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,rudmer_rotteveel,https://freesound.org/people/rudmer_rotteveel,https://freesound.org/people/rudmer_rotteveel/sounds/364923,364923
,382662__bbrocer__chewing.wav,035Human sounds_Digestive_Biting_ Chewing,039Human sounds_Digestive_Biting_ Chewing,bbrocer,https://freesound.org/people/bbrocer,https://freesound.org/people/bbrocer/sounds/382662,382662
,110659__timbre__cleaned-burp-before-after-1.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/110659,110659
,110659__timbre__cleaned-burp-before-after-2.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,timbre,https://freesound.org/people/timbre,https://freesound.org/people/timbre/sounds/110659,110659
,132717__gmajorrr__burp.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,gmajorrr,https://freesound.org/people/gmajorrr,https://freesound.org/people/gmajorrr/sounds/132717,132717
,216237__rsilveira-88__low-burp-05.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,rsilveira_88,https://freesound.org/people/rsilveira_88,https://freesound.org/people/rsilveira_88/sounds/216237,216237
,222022__anas76__burp.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,anas76,https://freesound.org/people/anas76,https://freesound.org/people/anas76/sounds/222022,222022
,326916__glencurtisadams__burp1.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,glencurtisadams,https://freesound.org/people/glencurtisadams,https://freesound.org/people/glencurtisadams/sounds/326916,326916
,340869__passairmangrace__burp1-small-bip.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,passairmangrace,https://freesound.org/people/passairmangrace,https://freesound.org/people/passairmangrace/sounds/340869,340869
,383784__deleted-user-7146007__man-burping-belching.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,deleted_user_7146007,https://freesound.org/people/deleted_user_7146007,https://freesound.org/people/deleted_user_7146007/sounds/383784,383784
,85435__jasonelrod__burping.wav,036Human sounds_Digestive_Burping_ eructation,040Human sounds_Digestive_Burping_ eructation,jasonelrod,https://freesound.org/people/jasonelrod,https://freesound.org/people/jasonelrod/sounds/85435,85435
,163386__under7dude__fart-6.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,under7dude,https://freesound.org/people/under7dude,https://freesound.org/people/under7dude/sounds/163386,163386
,237667__delphidebrain__delphis-fart-14.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,delphidebrain,https://freesound.org/people/delphidebrain,https://freesound.org/people/delphidebrain/sounds/237667,237667
,241000__dsisstudios__short-fart-01.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,dsisstudios,https://freesound.org/people/dsisstudios,https://freesound.org/people/dsisstudios/sounds/241000,241000
,242004__junkfood2121__fart-01.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,junkfood2121,https://freesound.org/people/junkfood2121,https://freesound.org/people/junkfood2121/sounds/242004,242004
,324453__katavlogsyt__small-fart.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,katavlogsyt,https://freesound.org/people/katavlogsyt,https://freesound.org/people/katavlogsyt/sounds/324453,324453
,324634__reino93__fart15.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,reino93,https://freesound.org/people/reino93,https://freesound.org/people/reino93/sounds/324634,324634
,61046__timtube__fart-2.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,timtube,https://freesound.org/people/timtube,https://freesound.org/people/timtube/sounds/61046,61046
,71041__ifartinurgeneraldirection__fart-27.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,ifartinurgeneraldirection,https://freesound.org/people/ifartinurgeneraldirection,https://freesound.org/people/ifartinurgeneraldirection/sounds/71041,71041
,80387__ifartinurgeneraldirection__bathroom-fart.wav,037Human sounds_Digestive_Fart,042Human sounds_Digestive_Fart,ifartinurgeneraldirection,https://freesound.org/people/ifartinurgeneraldirection,https://freesound.org/people/ifartinurgeneraldirection/sounds/80387,80387
,100880__johnnytal__gargling-water.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,johnnytal,https://freesound.org/people/johnnytal,https://freesound.org/people/johnnytal/sounds/100880,100880
,119915__ftpalad__gargling-underwater.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,ftpalad,https://freesound.org/people/ftpalad,https://freesound.org/people/ftpalad/sounds/119915,119915
,182811__sheebee74__gargle.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,sheebee74,https://freesound.org/people/sheebee74,https://freesound.org/people/sheebee74/sounds/182811,182811
,218195__edhutschek__gargling-some-water.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,edhutschek,https://freesound.org/people/edhutschek,https://freesound.org/people/edhutschek/sounds/218195,218195
,257801__xtrgamr__gargling.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,xtrgamr,https://freesound.org/people/xtrgamr,https://freesound.org/people/xtrgamr/sounds/257801,257801
,326346__charlenez__gargling.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,charlenez,https://freesound.org/people/charlenez,https://freesound.org/people/charlenez/sounds/326346,326346
,378617__13fpanska-piskac-jan__gargle.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,13fpanska_piskac_jan,https://freesound.org/people/13fpanska_piskac_jan,https://freesound.org/people/13fpanska_piskac_jan/sounds/378617,378617
,391115__alexbuk__drinking-and-gargling.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,alexbuk,https://freesound.org/people/alexbuk,https://freesound.org/people/alexbuk/sounds/391115,391115
,60672__k1m218__gargling1.wav,038Human sounds_Digestive_Gargling,043Human sounds_Digestive_Gargling,k1m218,https://freesound.org/people/k1m218,https://freesound.org/people/k1m218/sounds/60672,60672
,194529__wjoojoo__stan-baby-hiccups1.wav,039Human sounds_Digestive_Hiccup,044Human sounds_Digestive_Hiccup,wjoojoo,https://freesound.org/people/wjoojoo,https://freesound.org/people/wjoojoo/sounds/194529,194529
,213933__txirimiri__weird-hiccup1.wav,039Human sounds_Digestive_Hiccup,044Human sounds_Digestive_Hiccup,txirimiri,https://freesound.org/people/txirimiri,https://freesound.org/people/txirimiri/sounds/213933,213933
